"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 09 14:37:12 GMT 2023","Sun Apr 09 14:37:12 GMT 2023","93","","cases.TestAPI","","cases.TestAPI","testPokeApi005","Проверка наличия Имен в коллекции results",""
"passed","Sun Apr 09 14:37:08 GMT 2023","Sun Apr 09 14:37:12 GMT 2023","3801","","cases.TestAPI","","cases.TestAPI","testPokeApi002","Проверка отсутствия у Pidgeotto способности Run-away.",""
"passed","Sun Apr 09 14:37:08 GMT 2023","Sun Apr 09 14:37:12 GMT 2023","3799","","cases.TestAPI","","cases.TestAPI","testPokeApi001","Проверка наличия у Rattata способности Run-away.",""
"passed","Sun Apr 09 14:37:08 GMT 2023","Sun Apr 09 14:37:12 GMT 2023","4002","","cases.TestAPI","","cases.TestAPI","testPokeApi003","Проверка условия: rattata[weight] меньше pidgeotto[weight].",""
"passed","Sun Apr 09 14:37:12 GMT 2023","Sun Apr 09 14:37:12 GMT 2023","101","","cases.TestAPI","","cases.TestAPI","testPokeApi004","Проверка пагинации коллекции.",""
